22, 919138, 43, 1965538, 2
22, 919138, 17, 1851996, 96
22, 919138, 19, 2571623, 1
22, 919138, 13, 3434164, 13
22, 919138, 11, 2983724, 3
22, 919138, 1, 405063, 5
22, 919138, 1, 250725, 4
22, 919138, 1, 140109, 4
22, 919138, 1, 62999, 7
22, 919138, 14, 1037462, 17
22, 919138, 17, 389660, 95
22, 919138, 15, 275340, 36
22, 919138, 12, 508033, 12
22, 919138, 13, 30471, 450
22, 919138, 11, 164183, 25
22, 919138, 4, 1243, 11
22, 919138, 9, 28722, 268
22, 919138, 2, 13, 82
22, 919138, 8, 27645, 16
22, 919138, 7, 30601, 4
22, 919138, 6, 2182, 68
22, 919138, 5, 2061, 333
22, 919138, 3, 42, 394
19, 239987, 43, 1965538, 74
19, 239987, 25, 3804978, 182
19, 239987, 17, 1851996, 48
19, 239987, 16, 1362234, 84
19, 239987, 21, 3292172, 37
19, 239987, 19, 2571623, 66
19, 239987, 18, 2914315, 44
19, 239987, 23, 1433320, 1
19, 239987, 15, 3718944, 49
19, 239987, 13, 3434164, 17
19, 239987, 11, 2983724, 15
19, 239987, 1, 405063, 14
19, 239987, 1, 250725, 23
19, 239987, 1, 140109, 6
19, 239987, 1, 62999, 6
19, 239987, 14, 1037462, 31
19, 239987, 15, 275340, 150
19, 239987, 12, 508033, 231
19, 239987, 13, 30471, 183
19, 239987, 11, 164183, 32
19, 239987, 10, 196384, 825
19, 239987, 4, 1243, 215
19, 239987, 9, 28722, 43
19, 239987, 2, 13, 393
19, 239987, 8, 27645, 251
19, 239987, 7, 30601, 467
19, 239987, 6, 2182, 325
19, 239987, 5, 2061, 298
19, 239987, 3, 42, 934
43, 1965538, 25, 3804978, 57
43, 1965538, 17, 1851996, 31
43, 1965538, 16, 1362234, 25
43, 1965538, 21, 3292172, 78
43, 1965538, 19, 2571623, 39
43, 1965538, 18, 2914315, 27
43, 1965538, 23, 1433320, 4
43, 1965538, 15, 3718944, 2
43, 1965538, 13, 3434164, 12
43, 1965538, 15, 3515498, 1
43, 1965538, 11, 2983724, 2
43, 1965538, 1, 405063, 3
43, 1965538, 1, 250725, 11
43, 1965538, 1, 140109, 6
43, 1965538, 1, 62999, 4
43, 1965538, 14, 1037462, 122
43, 1965538, 17, 389660, 16
43, 1965538, 15, 275340, 141
43, 1965538, 12, 508033, 160
43, 1965538, 13, 30471, 343
43, 1965538, 11, 164183, 123
43, 1965538, 10, 196384, 351
43, 1965538, 4, 1243, 222
43, 1965538, 9, 28722, 429
43, 1965538, 2, 13, 304
43, 1965538, 8, 27645, 290
43, 1965538, 7, 30601, 228
43, 1965538, 6, 2182, 434
43, 1965538, 5, 2061, 236
43, 1965538, 3, 42, 947
25, 3804978, 17, 1851996, 96
25, 3804978, 16, 1362234, 79
25, 3804978, 21, 3292172, 66
25, 3804978, 19, 2571623, 26
25, 3804978, 18, 2914315, 22
25, 3804978, 23, 1433320, 27
25, 3804978, 15, 3718944, 17
25, 3804978, 13, 3434164, 1
25, 3804978, 15, 3515498, 16
25, 3804978, 11, 2983724, 40
25, 3804978, 1, 405063, 3
25, 3804978, 1, 250725, 11
25, 3804978, 1, 140109, 5
25, 3804978, 1, 62999, 4
25, 3804978, 17, 389660, 71
25, 3804978, 15, 275340, 141
25, 3804978, 12, 508033, 108
25, 3804978, 13, 30471, 136
25, 3804978, 11, 164183, 69
25, 3804978, 10, 196384, 204
25, 3804978, 4, 1243, 163
25, 3804978, 9, 28722, 58
25, 3804978, 2, 13, 313
25, 3804978, 8, 27645, 293
25, 3804978, 7, 30601, 251
25, 3804978, 6, 2182, 196
25, 3804978, 5, 2061, 282
25, 3804978, 3, 42, 601
17, 1851996, 16, 1362234, 82
17, 1851996, 21, 3292172, 74
17, 1851996, 19, 2571623, 46
17, 1851996, 18, 2914315, 45
17, 1851996, 23, 1433320, 32
17, 1851996, 15, 3718944, 4
17, 1851996, 15, 3515498, 1
17, 1851996, 11, 2983724, 14
17, 1851996, 8, 4342010, 1
17, 1851996, 1, 405063, 4
17, 1851996, 1, 250725, 10
17, 1851996, 1, 140109, 7
17, 1851996, 1, 62999, 7
17, 1851996, 14, 1037462, 90
17, 1851996, 17, 389660, 85
17, 1851996, 15, 275340, 2
17, 1851996, 12, 508033, 17
17, 1851996, 13, 30471, 228
17, 1851996, 11, 164183, 98
17, 1851996, 10, 196384, 141
17, 1851996, 4, 1243, 13
17, 1851996, 9, 28722, 372
17, 1851996, 2, 13, 214
17, 1851996, 8, 27645, 65
17, 1851996, 7, 30601, 144
17, 1851996, 6, 2182, 128
17, 1851996, 5, 2061, 454
17, 1851996, 3, 42, 503
16, 1362234, 21, 3292172, 69
16, 1362234, 19, 2571623, 19
16, 1362234, 18, 2914315, 66
16, 1362234, 15, 3718944, 24
16, 1362234, 13, 3434164, 1
16, 1362234, 15, 3515498, 31
16, 1362234, 11, 2983724, 13
16, 1362234, 8, 4342010, 3
16, 1362234, 1, 405063, 9
16, 1362234, 1, 250725, 9
16, 1362234, 1, 140109, 3
16, 1362234, 1, 62999, 7
16, 1362234, 14, 1037462, 34
16, 1362234, 15, 275340, 111
16, 1362234, 12, 508033, 60
16, 1362234, 13, 30471, 254
16, 1362234, 11, 164183, 96
16, 1362234, 10, 196384, 454
16, 1362234, 4, 1243, 120
16, 1362234, 9, 28722, 337
16, 1362234, 2, 13, 394
16, 1362234, 8, 27645, 187
16, 1362234, 7, 30601, 184
16, 1362234, 6, 2182, 646
16, 1362234, 5, 2061, 405
16, 1362234, 3, 42, 801
21, 3292172, 19, 2571623, 92
21, 3292172, 18, 2914315, 23
21, 3292172, 23, 1433320, 83
21, 3292172, 15, 3718944, 36
21, 3292172, 13, 3434164, 54
21, 3292172, 15, 3515498, 40
21, 3292172, 11, 2983724, 26
21, 3292172, 8, 4342010, 2
21, 3292172, 1, 405063, 7
21, 3292172, 1, 250725, 15
21, 3292172, 1, 140109, 11
21, 3292172, 1, 62999, 22
21, 3292172, 14, 1037462, 155
21, 3292172, 17, 389660, 66
21, 3292172, 15, 275340, 53
21, 3292172, 12, 508033, 118
21, 3292172, 13, 30471, 109
21, 3292172, 11, 164183, 122
21, 3292172, 10, 196384, 406
21, 3292172, 4, 1243, 144
21, 3292172, 9, 28722, 456
21, 3292172, 2, 13, 390
21, 3292172, 8, 27645, 392
21, 3292172, 7, 30601, 434
21, 3292172, 6, 2182, 540
21, 3292172, 5, 2061, 564
21, 3292172, 3, 42, 1268
19, 2571623, 18, 2914315, 52
19, 2571623, 23, 1433320, 91
19, 2571623, 15, 3718944, 64
19, 2571623, 13, 3434164, 22
19, 2571623, 15, 3515498, 68
19, 2571623, 11, 2983724, 28
19, 2571623, 8, 4342010, 1
19, 2571623, 1, 405063, 10
19, 2571623, 1, 250725, 17
19, 2571623, 1, 140109, 13
19, 2571623, 1, 62999, 14
19, 2571623, 14, 1037462, 73
19, 2571623, 17, 389660, 99
19, 2571623, 15, 275340, 95
19, 2571623, 12, 508033, 113
19, 2571623, 13, 30471, 180
19, 2571623, 11, 164183, 189
19, 2571623, 10, 196384, 326
19, 2571623, 4, 1243, 254
19, 2571623, 9, 28722, 481
19, 2571623, 2, 13, 448
19, 2571623, 8, 27645, 434
19, 2571623, 7, 30601, 466
19, 2571623, 6, 2182, 513
19, 2571623, 5, 2061, 667
19, 2571623, 3, 42, 1351
18, 2914315, 23, 1433320, 84
18, 2914315, 15, 3718944, 50
18, 2914315, 13, 3434164, 42
18, 2914315, 15, 3515498, 76
18, 2914315, 11, 2983724, 28
18, 2914315, 8, 4342010, 9
18, 2914315, 1, 405063, 9
18, 2914315, 1, 250725, 20
18, 2914315, 1, 140109, 15
18, 2914315, 1, 62999, 20
18, 2914315, 14, 1037462, 49
18, 2914315, 17, 389660, 18
18, 2914315, 15, 275340, 78
18, 2914315, 12, 508033, 64
18, 2914315, 13, 30471, 182
18, 2914315, 11, 164183, 207
18, 2914315, 10, 196384, 280
18, 2914315, 4, 1243, 215
18, 2914315, 9, 28722, 370
18, 2914315, 2, 13, 557
18, 2914315, 8, 27645, 473
18, 2914315, 7, 30601, 496
18, 2914315, 6, 2182, 534
18, 2914315, 5, 2061, 746
18, 2914315, 3, 42, 1358
23, 1433320, 15, 3718944, 12
23, 1433320, 13, 3434164, 45
23, 1433320, 15, 3515498, 69
23, 1433320, 11, 2983724, 46
23, 1433320, 8, 4342010, 7
23, 1433320, 1, 405063, 16
23, 1433320, 1, 250725, 16
23, 1433320, 1, 140109, 16
23, 1433320, 1, 62999, 14
23, 1433320, 14, 1037462, 1
23, 1433320, 17, 389660, 50
23, 1433320, 15, 275340, 26
23, 1433320, 12, 508033, 36
23, 1433320, 13, 30471, 81
23, 1433320, 11, 164183, 128
23, 1433320, 10, 196384, 266
23, 1433320, 4, 1243, 195
23, 1433320, 9, 28722, 394
23, 1433320, 2, 13, 485
23, 1433320, 8, 27645, 476
23, 1433320, 7, 30601, 565
23, 1433320, 6, 2182, 561
23, 1433320, 5, 2061, 797
23, 1433320, 3, 42, 1501
15, 3718944, 13, 3434164, 24
15, 3718944, 15, 3515498, 49
15, 3718944, 11, 2983724, 15
15, 3718944, 8, 4342010, 9
15, 3718944, 1, 405063, 11
15, 3718944, 1, 250725, 11
15, 3718944, 1, 140109, 5
15, 3718944, 1, 62999, 14
15, 3718944, 14, 1037462, 31
15, 3718944, 15, 275340, 16
15, 3718944, 12, 508033, 15
